url,original_tag,normalized_tag,semantic_role,element_type,is_interactive,is_visible,has_text,inner_text,selector,attributes
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(15) > a,"{'href': '//eu.wikipedia.org/', 'lang': 'eu'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(16) > a,"{'href': '//gl.wikipedia.org/', 'lang': 'gl', 'title': 'Galego'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(17) > a,"{'href': '//ko.wikipedia.org/', 'lang': 'ko', 'title': 'Hangugeo'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(18) > a,"{'href': '//hy.wikipedia.org/', 'lang': 'hy', 'title': 'Hayeren'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(19) > a,"{'href': '//hi.wikipedia.org/', 'lang': 'hi', 'title': 'Hindī'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(20) > a,"{'href': '//hr.wikipedia.org/', 'lang': 'hr'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(21) > a,"{'href': '//id.wikipedia.org/', 'lang': 'id'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(22) > a,"{'href': '//he.wikipedia.org/', 'lang': 'he', 'title': 'Ivrit'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(23) > a,"{'href': '//ka.wikipedia.org/', 'lang': 'ka', 'title': 'Kartuli'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(24) > a,"{'href': '//lld.wikipedia.org/', 'lang': 'lld'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(25) > a,"{'href': '//la.wikipedia.org/', 'lang': 'la'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(26) > a,"{'href': '//lv.wikipedia.org/', 'lang': 'lv'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(27) > a,"{'href': '//lt.wikipedia.org/', 'lang': 'lt'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(28) > a,"{'href': '//hu.wikipedia.org/', 'lang': 'hu'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(29) > a,"{'href': '//mk.wikipedia.org/', 'lang': 'mk', 'title': 'Makedonski'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(30) > a,"{'href': '//ms.wikipedia.org/', 'lang': 'ms', 'title': 'Bahasa Melayu'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(31) > a,"{'href': '//min.wikipedia.org/', 'lang': 'min'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(32) > a,"{'href': '//my.wikipedia.org/', 'lang': 'my', 'title': 'Myanmarsar'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(33) > ul > li > a,"{'href': '//no.wikipedia.org/', 'lang': 'nb'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(33) > ul > li:nth-of-type(2) > a,"{'href': '//nn.wikipedia.org/', 'lang': 'nn'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(34) > a,"{'href': '//ce.wikipedia.org/', 'lang': 'ce', 'title': 'Noxçiyn'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(35) > a,"{'href': '//uz.wikipedia.org/', 'lang': 'uz'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(36) > a,"{'href': '//kk.wikipedia.org/', 'lang': 'kk'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(37) > a,"{'href': '//ro.wikipedia.org/', 'lang': 'ro'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(38) > a,"{'href': '//sq.wikipedia.org/', 'lang': 'sq'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(39) > a,"{'href': '//simple.wikipedia.org/', 'lang': 'en'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(40) > a,"{'href': '//sk.wikipedia.org/', 'lang': 'sk'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(41) > a,"{'href': '//sl.wikipedia.org/', 'lang': 'sl', 'title': 'Slovenščina'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(42) > a,"{'href': '//sr.wikipedia.org/', 'lang': 'sr'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(43) > a,"{'href': '//sh.wikipedia.org/', 'lang': 'sh'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(44) > a,"{'href': '//fi.wikipedia.org/', 'lang': 'fi'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(45) > a,"{'href': '//ta.wikipedia.org/', 'lang': 'ta', 'title': 'Tamiḻ'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(46) > a,"{'href': '//tt.wikipedia.org/', 'lang': 'tt'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(47) > a,"{'href': '//te.wikipedia.org/', 'lang': 'te', 'title': 'Telugu'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(48) > a,"{'href': '//th.wikipedia.org/', 'lang': 'th', 'title': 'Phasa Thai'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(49) > a,"{'href': '//tg.wikipedia.org/', 'lang': 'tg', 'title': 'Tojikī'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(50) > a,"{'href': '//azb.wikipedia.org/', 'lang': 'azb', 'title': 'Türkce'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(51) > a,"{'href': '//tr.wikipedia.org/', 'lang': 'tr'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(52) > a,"{'href': '//ur.wikipedia.org/', 'lang': 'ur', 'title': 'Urdu'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(53) > a,"{'href': '//zh-yue.wikipedia.org/', 'lang': 'yue'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li > a,"{'href': '//ace.wikipedia.org/', 'lang': 'ace'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(2) > a,"{'href': '//als.wikipedia.org/', 'lang': 'gsw'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(3) > a,"{'href': '//am.wikipedia.org/', 'lang': 'am', 'title': 'Āmariññā'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(4) > a,"{'href': '//an.wikipedia.org/', 'lang': 'an'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(5) > a,"{'href': '//hyw.wikipedia.org/', 'lang': 'hyw', 'title': 'Arevmdahayeren'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(6) > a,"{'href': '//gor.wikipedia.org/', 'lang': 'gor'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(7) > a,"{'href': '//ban.wikipedia.org/', 'lang': 'ban'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(8) > a,"{'href': '//bjn.wikipedia.org/', 'lang': 'bjn'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(9) > a,"{'href': '//map-bms.wikipedia.org/', 'lang': 'map-x-bms'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(10) > a,"{'href': '//ba.wikipedia.org/', 'lang': 'ba', 'title': 'Başqortsa'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(11) > a,"{'href': '//be-tarask.wikipedia.org/', 'lang': 'be-tarask', 'title': 'Bielaruskaja (taraškievica)'}"
